date,airport_code,airport_name,dma,scheduleid,asset_id,asset_label,screen_type,cpm,impressions,spend
2025-05-20 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-20 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-20 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,480,8.88
2025-05-20 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,64,1.184
2025-05-20 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-20 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-20 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-20 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,352,6.512
2025-05-20 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,312,5.772
2025-05-20 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-20 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,340,6.29
2025-05-20 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,261,4.8285
2025-05-20 00:00:00,SAN,San Diego International Airport,"San Diego, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-20 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-20 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Gate,18.5,459,8.4915
2025-05-20 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-20 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-20 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-20 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,2145,39.6825
2025-05-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5063,152A607C307E30,Bet Online,Gate,18.5,2624,48.544
2025-05-21 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-21 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",5063,152A607C307E30,Bet Online,Gate,18.5,138,2.553
2025-05-21 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-21 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Gate,18.5,172,3.182
2025-05-21 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-21 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,5063,152A607C307E30,Bet Online,Gate,18.5,126,2.331
2025-05-21 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,344,6.364
2025-05-21 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,1120,20.72
2025-05-21 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,64,1.184
2025-05-21 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-21 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",5063,152A607C307E30,Bet Online,Gate,18.5,24,0.444
2025-05-21 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,946,17.501
2025-05-21 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",5063,152A607C307E30,Bet Online,Gate,18.5,504,9.324
2025-05-21 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-21 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-21 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Gate,18.5,2001,37.0185
2025-05-21 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-21 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5063,152A607C307E30,Bet Online,Gate,18.5,299,5.5315
2025-05-21 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,992,18.352
2025-05-21 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5063,152A607C307E30,Bet Online,Gate,18.5,1455,26.9175
2025-05-21 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,273,5.0505
2025-05-21 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,850,15.725
2025-05-21 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5063,152A607C307E30,Bet Online,Gate,18.5,1000,18.5
2025-05-21 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,232,4.292
2025-05-21 00:00:00,SAN,San Diego International Airport,"San Diego, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-21 00:00:00,SAN,San Diego International Airport,"San Diego, California",5063,152A607C307E30,Bet Online,Gate,18.5,1075,19.8875
2025-05-21 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-21 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Gate,18.5,459,8.4915
2025-05-21 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,SEA,Seattle-Tacoma International Airport,"Seattle-Tacoma, Washington",5063,152A607C307E30,Bet Online,Gate,18.5,1462,27.047
2025-05-21 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,215,3.9775
2025-05-21 00:00:00,SJC,San Jose Mineta International Airport,"San Francisco-Oakland-San Jose, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-21 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-21 00:00:00,SNA,John Wayne Airport Orange County,"Los Angeles, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,43,0.7955
2025-05-21 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-21 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5063,152A607C307E30,Bet Online,Gate,18.5,576,10.656
2025-05-21 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,2457,45.4545
2025-05-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5080,1586B5C701DDFD,Bet Online,Gate,18.5,2624,48.544
2025-05-21 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,344,6.364
2025-05-21 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",5080,1586B5C701DDFD,Bet Online,Gate,18.5,138,2.553
2025-05-21 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-21 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Gate,18.5,172,3.182
2025-05-21 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-21 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,5080,1586B5C701DDFD,Bet Online,Gate,18.5,126,2.331
2025-05-21 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-21 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,1072,19.832
2025-05-21 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,64,1.184
2025-05-21 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-21 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",5080,1586B5C701DDFD,Bet Online,Gate,18.5,24,0.444
2025-05-21 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,817,15.1145
2025-05-21 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",5080,1586B5C701DDFD,Bet Online,Gate,18.5,504,9.324
2025-05-21 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-21 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,559,10.3415
2025-05-21 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5080,1586B5C701DDFD,Bet Online,Gate,18.5,2001,37.0185
2025-05-21 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-21 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5080,1586B5C701DDFD,Bet Online,Gate,18.5,299,5.5315
2025-05-21 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,960,17.76
2025-05-21 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5080,1586B5C701DDFD,Bet Online,Gate,18.5,1455,26.9175
2025-05-21 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,234,4.329
2025-05-21 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,850,15.725
2025-05-21 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5080,1586B5C701DDFD,Bet Online,Gate,18.5,1000,18.5
2025-05-21 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,232,4.292
2025-05-21 00:00:00,SAN,San Diego International Airport,"San Diego, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,387,7.1595
2025-05-21 00:00:00,SAN,San Diego International Airport,"San Diego, California",5080,1586B5C701DDFD,Bet Online,Gate,18.5,1075,19.8875
2025-05-21 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-21 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5080,1586B5C701DDFD,Bet Online,Gate,18.5,459,8.4915
2025-05-21 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-21 00:00:00,SEA,Seattle-Tacoma International Airport,"Seattle-Tacoma, Washington",5080,1586B5C701DDFD,Bet Online,Gate,18.5,1462,27.047
2025-05-21 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,215,3.9775
2025-05-21 00:00:00,SJC,San Jose Mineta International Airport,"San Francisco-Oakland-San Jose, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-21 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-21 00:00:00,SNA,John Wayne Airport Orange County,"Los Angeles, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,43,0.7955
2025-05-21 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-21 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5080,1586B5C701DDFD,Bet Online,Gate,18.5,576,10.656
2025-05-21 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,2184,40.404
2025-05-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5063,152A607C307E30,Bet Online,Gate,18.5,2624,48.544
2025-05-22 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-22 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",5063,152A607C307E30,Bet Online,Gate,18.5,138,2.553
2025-05-22 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-22 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Gate,18.5,172,3.182
2025-05-22 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-22 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-22 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-22 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,5063,152A607C307E30,Bet Online,Gate,18.5,126,2.331
2025-05-22 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,387,7.1595
2025-05-22 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,1088,20.128
2025-05-22 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,64,1.184
2025-05-22 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-22 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",5063,152A607C307E30,Bet Online,Gate,18.5,24,0.444
2025-05-22 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,860,15.91
2025-05-22 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",5063,152A607C307E30,Bet Online,Gate,18.5,504,9.324
2025-05-22 00:00:00,MCO,Orlando International Airport,"Orlando-Daytona Beach-Melbourne, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,215,3.9775
2025-05-22 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-22 00:00:00,MIA,Miami International Airport,"Miami-Fort Lauderdale, Florida",5063,152A607C307E30,Bet Online,Gate,18.5,2001,37.0185
2025-05-22 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-22 00:00:00,MKE,Milwaukee Mitchell International Airport,"Milwaukee, Wisconsin",5063,152A607C307E30,Bet Online,Gate,18.5,299,5.5315
2025-05-22 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,928,17.168
2025-05-22 00:00:00,MSP,Minneapolis-St. Paul International Airport,"Minneapolis-St. Paul, Minnesota",5063,152A607C307E30,Bet Online,Gate,18.5,1455,26.9175
2025-05-22 00:00:00,OGG,Kahului Airport,"Honolulu, Hawaii",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,273,5.0505
2025-05-22 00:00:00,PBI,Palm Beach International Airport,"West Palm Beach-Fort Pierce, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-22 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,1054,19.499
2025-05-22 00:00:00,PHL,Philadelphia International Airport,"Philadelphia, Pennsylvania",5063,152A607C307E30,Bet Online,Gate,18.5,1000,18.5
2025-05-22 00:00:00,RSW,Southwest Florida International Airport,"Fort Myers-Naples, Naples, Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,203,3.7555
2025-05-22 00:00:00,SAN,San Diego International Airport,"San Diego, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,387,7.1595
2025-05-22 00:00:00,SAN,San Diego International Airport,"San Diego, California",5063,152A607C307E30,Bet Online,Gate,18.5,1075,19.8875
2025-05-22 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-22 00:00:00,SAT,San Antonio International Airport,"San Antonio, Texas",5063,152A607C307E30,Bet Online,Gate,18.5,459,8.4915
2025-05-22 00:00:00,SAV,Savannah/Hilton Head International Airport,"Savannah, Georgia",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-22 00:00:00,SEA,Seattle-Tacoma International Airport,"Seattle-Tacoma, Washington",5063,152A607C307E30,Bet Online,Gate,18.5,1462,27.047
2025-05-22 00:00:00,SFO,San Francisco International Airport,"San Francisco-Oakland-San Jose, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-22 00:00:00,SJC,San Jose Mineta International Airport,"San Francisco-Oakland-San Jose, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,86,1.591
2025-05-22 00:00:00,SMF,Sacramento International Airport,"Sacramento-Stockton-Modesto, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,301,5.5685
2025-05-22 00:00:00,SNA,John Wayne Airport Orange County,"Los Angeles, California",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,43,0.7955
2025-05-22 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,516,9.546
2025-05-22 00:00:00,STL,St. Louis Lambert International Airport,"St. Louis, Missouri",5063,152A607C307E30,Bet Online,Gate,18.5,576,10.656
2025-05-22 00:00:00,TPA,Tampa International Airport,"Tampa-St. Petersburg (Sarasota), Florida",5063,152A607C307E30,Bet Online,Restaurant/Bar/Newsstand,18.5,559,10.3415
2025-05-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,2340,43.29
2025-05-22 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,"Atlanta, Georgia",5080,1586B5C701DDFD,Bet Online,Gate,18.5,2624,48.544
2025-05-22 00:00:00,AUS,Austin-Bergstrom International Airport,"Austin, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,344,6.364
2025-05-22 00:00:00,BHM,Birmingham-Shuttlesworth International Airport,"Birmingham (Anniston and Tuscaloosa), Alabama",5080,1586B5C701DDFD,Bet Online,Gate,18.5,138,2.553
2025-05-22 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-22 00:00:00,DAL,Dallas Love Field,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Gate,18.5,172,3.182
2025-05-22 00:00:00,DCA,Ronald Reagan National Airport,"Washington, D.C. (Hagerstown)",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-22 00:00:00,DFW,DFW International Airport,"Dallas-Fort Worth, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,129,2.3865
2025-05-22 00:00:00,FLL,Fort Lauderdale-Hollywood International Airport,"Miami-Fort Lauderdale, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,172,3.182
2025-05-22 00:00:00,GSP,GSP International Airport,Greenville-Spartanburg-Asheville-Anderson,5080,1586B5C701DDFD,Bet Online,Gate,18.5,126,2.331
2025-05-22 00:00:00,HNL,Honolulu International Airport,"Honolulu, Hawaii",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,473,8.7505
2025-05-22 00:00:00,IAH,George Bush Intercontinental Airport,"Houston, Texas",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,1088,20.128
2025-05-22 00:00:00,JAN,Jackson-Medgar Wiley Evers International Airport,"Jackson, Mississippi",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,64,1.184
2025-05-22 00:00:00,JAX,Jacksonville International Airport,"Jacksonville, Florida",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,258,4.773
2025-05-22 00:00:00,JNU,Juneau Airport,"Juneau, Alaska",5080,1586B5C701DDFD,Bet Online,Gate,18.5,24,0.444
2025-05-22 00:00:00,LAX,Los Angeles International Airport,"Los Angeles, California",5080,1586B5C701DDFD,Bet Online,Restaurant/Bar/Newsstand,18.5,774,14.319
2025-05-22 00:00:00,MCI,Kansas City International Airport,"Kansas City, Missouri",5080,1586B5C701DDFD,Bet Online,Gate,18.5,504,9.324
